training,gs://food-nutrition/dataset/train/tofu/tofu-98.jpg,tofu,0.482143,0.647322,1.0,0.647322,1.0,0.870536,0.482143,0.870536
training,gs://food-nutrition/dataset/train/tofu/tofu-119.jpg,tofu,0.205357,0.808036,0.392857,0.808036,0.392857,0.959822,0.205357,0.959822
training,gs://food-nutrition/dataset/train/tofu/tofu-119.jpg,tofu,0.46875,0.803572,0.732142,0.803572,0.732142,1.000001,0.46875,1.000001
training,gs://food-nutrition/dataset/train/tofu/tofu-119.jpg,tofu,0.098214,0.709821,0.294644,0.709821,0.294644,0.892857,0.098214,0.892857
training,gs://food-nutrition/dataset/train/tofu/tofu-119.jpg,tofu,0.053571,0.571428,0.272321,0.571428,0.272321,0.767858,0.053571,0.767858
training,gs://food-nutrition/dataset/train/tofu/tofu-119.jpg,tofu,0.008929,0.410714,0.241072,0.410714,0.241072,0.611608,0.008929,0.611608
training,gs://food-nutrition/dataset/train/tofu/tofu-119.jpg,tofu,0.736607,0.678572,0.897321,0.678572,0.897321,0.888392,0.736607,0.888392
training,gs://food-nutrition/dataset/train/tofu/tofu-119.jpg,tofu,0.78125,0.544642,0.964286,0.544642,0.964286,0.683036,0.78125,0.683036
training,gs://food-nutrition/dataset/train/tofu/tofu-119.jpg,tofu,0.785714,0.361608,0.995536,0.361608,0.995536,0.531251,0.785714,0.531251
training,gs://food-nutrition/dataset/train/tofu/tofu-119.jpg,tofu,0.611607,0.5,0.794643,0.5,0.794643,0.700892,0.611607,0.700892
training,gs://food-nutrition/dataset/train/tofu/tofu-119.jpg,tofu,0.616072,0.611607,0.758928,0.611607,0.758928,0.825893,0.616072,0.825893
training,gs://food-nutrition/dataset/train/tofu/tofu-119.jpg,tofu,0.446428,0.616071,0.65625,0.616071,0.65625,0.799107,0.446428,0.799107
training,gs://food-nutrition/dataset/train/tofu/tofu-119.jpg,tofu,0.267857,0.669642,0.491071,0.669642,0.491071,0.870536,0.267857,0.870536
training,gs://food-nutrition/dataset/train/tofu/tofu-119.jpg,tofu,0.241071,0.491071,0.428571,0.491071,0.428571,0.678571,0.241071,0.678571
training,gs://food-nutrition/dataset/train/tofu/tofu-119.jpg,tofu,0.254464,0.361606,0.40625,0.361606,0.40625,0.526786,0.254464,0.526786
training,gs://food-nutrition/dataset/train/tofu/tofu-119.jpg,tofu,0.325893,0.200893,0.464286,0.200893,0.464286,0.392857,0.325893,0.392857
training,gs://food-nutrition/dataset/train/tofu/tofu-119.jpg,tofu,0.40625,0.379464,0.558036,0.379464,0.558036,0.580358,0.40625,0.580358
training,gs://food-nutrition/dataset/train/tofu/tofu-119.jpg,tofu,0.424107,0.495536,0.602678,0.495536,0.602678,0.647322,0.424107,0.647322
training,gs://food-nutrition/dataset/train/tofu/tofu-119.jpg,tofu,0.571428,0.357142,0.772322,0.357142,0.772322,0.531249,0.571428,0.531249
training,gs://food-nutrition/dataset/train/tofu/tofu-119.jpg,tofu,0.638393,0.303571,0.821429,0.303571,0.821429,0.459821,0.638393,0.459821
training,gs://food-nutrition/dataset/train/tofu/tofu-119.jpg,tofu,0.834822,0.21875,1.000001,0.21875,1.000001,0.366072,0.834822,0.366072
training,gs://food-nutrition/dataset/train/tofu/tofu-119.jpg,tofu,0.4375,0.267857,0.642858,0.267857,0.642858,0.415178,0.4375,0.415178
training,gs://food-nutrition/dataset/train/tofu/tofu-119.jpg,tofu,0.53125,0.125,0.678572,0.125,0.678572,0.321428,0.53125,0.321428
training,gs://food-nutrition/dataset/train/tofu/tofu-119.jpg,tofu,0.732142,0.147322,0.84375,0.147322,0.84375,0.348214,0.732142,0.348214
training,gs://food-nutrition/dataset/train/tofu/tofu-119.jpg,tofu,0.071429,0.183036,0.263393,0.183036,0.263393,0.379464,0.071429,0.379464
training,gs://food-nutrition/dataset/train/tofu/tofu-119.jpg,tofu,0.09375,0.334821,0.276786,0.334821,0.276786,0.459821,0.09375,0.459821
training,gs://food-nutrition/dataset/train/tofu/tofu-119.jpg,tofu,0.008929,0.0625,0.147322,0.0625,0.147322,0.209822,0.008929,0.209822
training,gs://food-nutrition/dataset/train/tofu/tofu-119.jpg,tofu,0.111607,0.09375,0.299107,0.09375,0.299107,0.25,0.111607,0.25
training,gs://food-nutrition/dataset/train/tofu/tofu-119.jpg,tofu,0.191964,0.223214,0.352678,0.223214,0.352678,0.366072,0.191964,0.366072
training,gs://food-nutrition/dataset/train/tofu/tofu-119.jpg,tofu,0.004464,0.232143,0.102678,0.232143,0.102678,0.419643,0.004464,0.419643
training,gs://food-nutrition/dataset/train/tofu/tofu-2.jpg,tofu,0.066964,0.575893,0.410714,0.575893,0.410714,0.986607,0.066964,0.986607
training,gs://food-nutrition/dataset/train/tofu/tofu-2.jpg,tofu,0.084821,0.205357,0.424107,0.205357,0.424107,0.611607,0.084821,0.611607
training,gs://food-nutrition/dataset/train/tofu/tofu-2.jpg,tofu,0.3125,0.308036,0.660714,0.308036,0.660714,0.700892,0.3125,0.700892
training,gs://food-nutrition/dataset/train/tofu/tofu-2.jpg,tofu,0.34375,0.433036,0.665178,0.433036,0.665178,0.857142,0.34375,0.857142
training,gs://food-nutrition/dataset/train/tofu/tofu-2.jpg,tofu,0.647322,0.267857,0.946428,0.267857,0.946428,0.629464,0.647322,0.629464
training,gs://food-nutrition/dataset/train/tofu/tofu-2.jpg,tofu,0.607142,0.571429,0.897322,0.571429,0.897322,0.919643,0.607142,0.919643
training,gs://food-nutrition/dataset/train/tofu/tofu-112.jpg,tofu,0.040179,0.267857,0.428572,0.267857,0.428572,0.901786,0.040179,0.901786
training,gs://food-nutrition/dataset/train/tofu/tofu-112.jpg,tofu,0.366072,0.075892,0.790178,0.075892,0.790178,0.522322,0.366072,0.522322
training,gs://food-nutrition/dataset/train/tofu/tofu-112.jpg,tofu,0.691964,0.004464,1.0,0.004464,1.0,0.334822,0.691964,0.334822
training,gs://food-nutrition/dataset/train/tofu/tofu-112.jpg,tofu,0.392857,0.620536,0.995536,0.620536,0.995536,0.986606,0.392857,0.986606
training,gs://food-nutrition/dataset/train/tofu/tofu-112.jpg,tofu,0.4375,0.522322,0.799108,0.522322,0.799108,0.651786,0.4375,0.651786
training,gs://food-nutrition/dataset/train/tofu/tofu-110.jpg,tofu,0.102678,0.513393,0.629464,0.513393,0.629464,0.96875,0.102678,0.96875
training,gs://food-nutrition/dataset/train/tofu/tofu-110.jpg,tofu,0.46875,0.450893,0.861608,0.450893,0.861608,0.964286,0.46875,0.964286
training,gs://food-nutrition/dataset/train/tofu/tofu-110.jpg,tofu,0.584822,0.370536,1.000001,0.370536,1.000001,0.674106,0.584822,0.674106
training,gs://food-nutrition/dataset/train/tofu/tofu-110.jpg,tofu,0.549108,0.214286,0.977678,0.214286,0.977678,0.611606,0.549108,0.611606
training,gs://food-nutrition/dataset/train/tofu/tofu-110.jpg,tofu,0.383928,0.102678,0.723214,0.102678,0.723214,0.441964,0.383928,0.441964
training,gs://food-nutrition/dataset/train/tofu/tofu-7.jpg,tofu,0.066964,0.308036,0.410714,0.308036,0.410714,0.852678,0.066964,0.852678
training,gs://food-nutrition/dataset/train/tofu/tofu-7.jpg,tofu,0.401786,0.549108,0.754464,0.549108,0.754464,0.973214,0.401786,0.973214
training,gs://food-nutrition/dataset/train/tofu/tofu-7.jpg,tofu,0.352679,0.147321,0.821429,0.147321,0.821429,0.53125,0.352679,0.53125
training,gs://food-nutrition/dataset/train/tofu/tofu-7.jpg,tofu,0.392857,0.008929,0.745536,0.008929,0.745536,0.205358,0.392857,0.205358
training,gs://food-nutrition/dataset/train/tofu/tofu-7.jpg,tofu,0.705358,0.142857,1.000001,0.142857,1.000001,0.473214,0.705358,0.473214
training,gs://food-nutrition/dataset/train/tofu/tofu-7.jpg,tofu,0.598214,0.415178,1.0,0.415178,1.0,0.75,0.598214,0.75
training,gs://food-nutrition/dataset/train/tofu/tofu-7.jpg,tofu,0.263394,0.160714,0.629464,0.160714,0.629464,0.571428,0.263394,0.571428
training,gs://food-nutrition/dataset/train/tofu/tofu-82.jpg,tofu,0.642858,0.526786,0.910714,0.526786,0.910714,0.866072,0.642858,0.866072
training,gs://food-nutrition/dataset/train/tofu/tofu-82.jpg,tofu,0.830358,0.410714,0.973214,0.410714,0.973214,0.629464,0.830358,0.629464
training,gs://food-nutrition/dataset/train/tofu/tofu-82.jpg,tofu,0.120536,0.482143,0.3125,0.482143,0.3125,0.794643,0.120536,0.794643
training,gs://food-nutrition/dataset/train/tofu/tofu-82.jpg,tofu,0.245536,0.620536,0.513393,0.620536,0.513393,0.991072,0.245536,0.991072
training,gs://food-nutrition/dataset/train/tofu/tofu-111.jpg,tofu,0.4375,0.553572,0.598214,0.553572,0.598214,0.776786,0.4375,0.776786
training,gs://food-nutrition/dataset/train/tofu/tofu-111.jpg,tofu,0.428571,0.34375,0.584821,0.34375,0.584821,0.584822,0.428571,0.584822
training,gs://food-nutrition/dataset/train/tofu/tofu-111.jpg,tofu,0.544642,0.491072,0.6875,0.491072,0.6875,0.71875,0.544642,0.71875
training,gs://food-nutrition/dataset/train/tofu/tofu-111.jpg,tofu,0.325893,0.473214,0.477679,0.473214,0.477679,0.723214,0.325893,0.723214
training,gs://food-nutrition/dataset/train/tofu/tofu-111.jpg,tofu,0.321428,0.696428,0.46875,0.696428,0.46875,0.910714,0.321428,0.910714
training,gs://food-nutrition/dataset/train/tofu/tofu-111.jpg,tofu,0.441964,0.745536,0.566964,0.745536,0.566964,0.9375,0.441964,0.9375
training,gs://food-nutrition/dataset/train/tofu/tofu-111.jpg,tofu,0.544643,0.6875,0.696429,0.6875,0.696429,0.919642,0.544643,0.919642
training,gs://food-nutrition/dataset/train/tofu/tofu-111.jpg,tofu,0.28125,0.549107,0.397322,0.549107,0.397322,0.794643,0.28125,0.794643
training,gs://food-nutrition/dataset/train/tofu/tofu-111.jpg,tofu,0.625,0.629464,0.723214,0.629464,0.723214,0.821428,0.625,0.821428
training,gs://food-nutrition/dataset/train/tofu/tofu-105.jpg,tofu,0.151786,0.303572,0.517856,0.303572,0.517856,0.745536,0.151786,0.745536
training,gs://food-nutrition/dataset/train/tofu/tofu-105.jpg,tofu,0.330357,0.183036,0.607143,0.183036,0.607143,0.553572,0.330357,0.553572
training,gs://food-nutrition/dataset/train/tofu/tofu-105.jpg,tofu,0.455357,0.120536,0.696428,0.120536,0.696428,0.419643,0.455357,0.419643
training,gs://food-nutrition/dataset/train/tofu/tofu-43.jpg,tofu,0.5625,0.022321,0.741072,0.022321,0.741072,0.227678,0.5625,0.227678
training,gs://food-nutrition/dataset/train/tofu/tofu-43.jpg,tofu,0.549107,0.21875,0.736607,0.21875,0.736607,0.495536,0.549107,0.495536
training,gs://food-nutrition/dataset/train/tofu/tofu-43.jpg,tofu,0.696429,0.441964,0.888393,0.441964,0.888393,0.691964,0.696429,0.691964
training,gs://food-nutrition/dataset/train/tofu/tofu-43.jpg,tofu,0.571428,0.620536,0.808036,0.620536,0.808036,0.919642,0.571428,0.919642
training,gs://food-nutrition/dataset/train/tofu/tofu-43.jpg,tofu,0.3125,0.522322,0.5625,0.522322,0.5625,0.794642,0.3125,0.794642
training,gs://food-nutrition/dataset/train/tofu/tofu-43.jpg,tofu,0.419643,0.65625,0.616072,0.65625,0.616072,0.9375,0.419643,0.9375
training,gs://food-nutrition/dataset/train/tofu/tofu-43.jpg,tofu,0.071428,0.299106,0.276786,0.299106,0.276786,0.589286,0.071428,0.589286
training,gs://food-nutrition/dataset/train/tofu/tofu-43.jpg,tofu,0.303572,0.254464,0.526786,0.254464,0.526786,0.477678,0.303572,0.477678
training,gs://food-nutrition/dataset/train/tofu/tofu-43.jpg,tofu,0.21875,0.129465,0.4375,0.129465,0.4375,0.330357,0.21875,0.330357
training,gs://food-nutrition/dataset/train/tofu/tofu-43.jpg,tofu,0.3125,0.053571,0.473214,0.053571,0.473214,0.227678,0.3125,0.227678
training,gs://food-nutrition/dataset/train/tofu/tofu-43.jpg,tofu,0.4375,0.111608,0.625,0.111608,0.625,0.348214,0.4375,0.348214
training,gs://food-nutrition/dataset/train/tofu/tofu-43.jpg,tofu,0.379464,0.026785,0.53125,0.026785,0.53125,0.142856,0.379464,0.142856
training,gs://food-nutrition/dataset/train/tofu/tofu-43.jpg,tofu,0.665179,0.183036,0.821429,0.183036,0.821429,0.464286,0.665179,0.464286
training,gs://food-nutrition/dataset/train/tofu/tofu-43.jpg,tofu,0.433036,0.388393,0.642856,0.388393,0.642856,0.647322,0.433036,0.647322
training,gs://food-nutrition/dataset/train/tofu/tofu-43.jpg,tofu,0.022321,0.504464,0.254464,0.504464,0.254464,0.767858,0.022321,0.767858
training,gs://food-nutrition/dataset/train/tofu/tofu-43.jpg,tofu,0.223214,0.625,0.464286,0.625,0.464286,0.857142,0.223214,0.857142
training,gs://food-nutrition/dataset/train/tofu/tofu-43.jpg,tofu,0.1875,0.370536,0.428572,0.370536,0.428572,0.633928,0.1875,0.633928
training,gs://food-nutrition/dataset/train/tofu/tofu-96.jpg,tofu,0.553572,0.674107,0.901786,0.674107,0.901786,0.986607,0.553572,0.986607
training,gs://food-nutrition/dataset/train/tofu/tofu-96.jpg,tofu,0.625,0.339286,0.946428,0.339286,0.946428,0.714286,0.625,0.714286
training,gs://food-nutrition/dataset/train/tofu/tofu-96.jpg,tofu,0.486607,0.209821,0.758928,0.209821,0.758928,0.584821,0.486607,0.584821
training,gs://food-nutrition/dataset/train/tofu/tofu-96.jpg,tofu,0.357142,0.09375,0.624999,0.09375,0.624999,0.388393,0.357142,0.388393
training,gs://food-nutrition/dataset/train/tofu/tofu-96.jpg,tofu,0.245536,0.008928,0.495536,0.008928,0.495536,0.330357,0.245536,0.330357
training,gs://food-nutrition/dataset/train/tofu/tofu-96.jpg,tofu,0.084821,0.223214,0.366071,0.223214,0.366071,0.602678,0.084821,0.602678
training,gs://food-nutrition/dataset/train/tofu/tofu-96.jpg,tofu,0.214286,0.339286,0.526786,0.339286,0.526786,0.790178,0.214286,0.790178
training,gs://food-nutrition/dataset/train/tofu/tofu-96.jpg,tofu,0.361607,0.540178,0.665178,0.540178,0.665178,0.933036,0.361607,0.933036
training,gs://food-nutrition/dataset/train/tofu/tofu-38.jpg,tofu,0.178571,0.232143,0.5625,0.232143,0.5625,0.861607,0.178571,0.861607
training,gs://food-nutrition/dataset/train/tofu/tofu-17.jpg,tofu,0.571428,0.160714,0.839286,0.160714,0.839286,0.674108,0.571428,0.674108
training,gs://food-nutrition/dataset/train/tofu/tofu-17.jpg,tofu,0.482143,0.495536,0.821429,0.495536,0.821429,1.0,0.482143,1.0
training,gs://food-nutrition/dataset/train/tofu/tofu-17.jpg,tofu,0.098214,0.308036,0.366072,0.308036,0.366072,0.785714,0.098214,0.785714
training,gs://food-nutrition/dataset/train/tofu/tofu-17.jpg,tofu,0.21875,0.691964,0.553572,0.691964,0.553572,1.0,0.21875,1.0
training,gs://food-nutrition/dataset/train/tofu/tofu-17.jpg,tofu,0.294643,0.080357,0.584822,0.080357,0.584822,0.705357,0.294643,0.705357
training,gs://food-nutrition/dataset/train/tofu/tofu-17.jpg,tofu,0.245536,0.013394,0.4375,0.013394,0.4375,0.348214,0.245536,0.348214
training,gs://food-nutrition/dataset/train/tofu/tofu-17.jpg,tofu,0.446428,0.004465,0.651786,0.004465,0.651786,0.169644,0.446428,0.169644
training,gs://food-nutrition/dataset/train/tofu/tofu-24.jpg,tofu,0.031249,0.075892,0.383928,0.075892,0.383928,0.874999,0.031249,0.874999
training,gs://food-nutrition/dataset/train/tofu/tofu-24.jpg,tofu,0.40625,0.013393,0.754464,0.013393,0.754464,0.633929,0.40625,0.633929
training,gs://food-nutrition/dataset/train/tofu/tofu-24.jpg,tofu,0.21875,0.441964,0.571428,0.441964,0.571428,0.991072,0.21875,0.991072
training,gs://food-nutrition/dataset/train/tofu/tofu-24.jpg,tofu,0.5,0.330357,0.897322,0.330357,0.897322,1.000001,0.5,1.000001
training,gs://food-nutrition/dataset/train/tofu/tofu-24.jpg,tofu,0.245536,0.004464,0.647322,0.004464,0.647322,0.419644,0.245536,0.419644
training,gs://food-nutrition/dataset/train/tofu/tofu-24.jpg,tofu,0.633928,0.004464,0.90625,0.004464,0.90625,0.517857,0.633928,0.517857
training,gs://food-nutrition/dataset/train/tofu/tofu-48.jpg,tofu,0.379464,0.165179,0.59375,0.165179,0.59375,0.388393,0.379464,0.388393
training,gs://food-nutrition/dataset/train/tofu/tofu-48.jpg,tofu,0.491072,0.03125,0.6875,0.03125,0.6875,0.254464,0.491072,0.254464
training,gs://food-nutrition/dataset/train/tofu/tofu-48.jpg,tofu,0.598214,0.196428,0.816964,0.196428,0.816964,0.392857,0.598214,0.392857
training,gs://food-nutrition/dataset/train/tofu/tofu-48.jpg,tofu,0.339286,0.080356,0.53125,0.080356,0.53125,0.339286,0.339286,0.339286
training,gs://food-nutrition/dataset/train/tofu/tofu-48.jpg,tofu,0.441964,0.245536,0.678572,0.245536,0.678572,0.473214,0.441964,0.473214
training,gs://food-nutrition/dataset/train/tofu/tofu-48.jpg,tofu,0.526786,0.361607,0.71875,0.361607,0.71875,0.584821,0.526786,0.584821
training,gs://food-nutrition/dataset/train/tofu/tofu-48.jpg,tofu,0.575892,0.446428,0.772322,0.446428,0.772322,0.625,0.575892,0.625
training,gs://food-nutrition/dataset/train/tofu/tofu-48.jpg,tempeh,0.236607,0.272322,0.392857,0.272322,0.392857,0.40625,0.236607,0.40625
training,gs://food-nutrition/dataset/train/tofu/tofu-48.jpg,tempeh,0.254464,0.334822,0.428572,0.334822,0.428572,0.446428,0.254464,0.446428
training,gs://food-nutrition/dataset/train/tofu/tofu-48.jpg,tempeh,0.245536,0.401786,0.549106,0.401786,0.549106,0.544642,0.245536,0.544642
training,gs://food-nutrition/dataset/train/tofu/tofu-48.jpg,tempeh,0.254464,0.513393,0.5,0.513393,0.5,0.633929,0.254464,0.633929
training,gs://food-nutrition/dataset/train/tofu/tofu-48.jpg,tempeh,0.276786,0.629464,0.473214,0.629464,0.473214,0.816964,0.276786,0.816964
training,gs://food-nutrition/dataset/train/tofu/tofu-48.jpg,tempeh,0.397322,0.544642,0.598214,0.544642,0.598214,0.6875,0.397322,0.6875
training,gs://food-nutrition/dataset/train/tofu/tofu-48.jpg,tempeh,0.450893,0.584821,0.638393,0.584821,0.638393,0.736607,0.450893,0.736607
training,gs://food-nutrition/dataset/train/tofu/tofu-5.jpg,tofu,0.428572,0.044642,0.696428,0.044642,0.696428,0.397322,0.428572,0.397322
training,gs://food-nutrition/dataset/train/tofu/tofu-5.jpg,tofu,0.299107,0.191964,0.607143,0.191964,0.607143,0.513394,0.299107,0.513394
training,gs://food-nutrition/dataset/train/tofu/tofu-5.jpg,tofu,0.59375,0.15625,0.861608,0.15625,0.861608,0.540178,0.59375,0.540178
training,gs://food-nutrition/dataset/train/tofu/tofu-5.jpg,tofu,0.053571,0.473214,0.40625,0.473214,0.40625,0.825894,0.053571,0.825894
training,gs://food-nutrition/dataset/train/tofu/tofu-5.jpg,tofu,0.214286,0.325893,0.482143,0.325893,0.482143,0.709822,0.214286,0.709822
training,gs://food-nutrition/dataset/train/tofu/tofu-5.jpg,tofu,0.397322,0.477678,0.625,0.477678,0.625,0.875,0.397322,0.875
training,gs://food-nutrition/dataset/train/tofu/tofu-5.jpg,tofu,0.638393,0.491071,0.861607,0.491071,0.861607,0.924107,0.638393,0.924107
training,gs://food-nutrition/dataset/train/tofu/tofu-5.jpg,tofu,0.602678,0.433036,0.991072,0.433036,0.991072,0.691964,0.602678,0.691964
training,gs://food-nutrition/dataset/train/tofu/tofu-5.jpg,tofu,0.669643,0.205357,0.915179,0.205357,0.915179,0.473214,0.669643,0.473214
training,gs://food-nutrition/dataset/train/tofu/tofu-44.jpg,tofu,0.415179,0.28125,0.727679,0.28125,0.727679,0.71875,0.415179,0.71875
training,gs://food-nutrition/dataset/train/tofu/tofu-44.jpg,tofu,0.160714,0.316964,0.455357,0.316964,0.455357,0.678572,0.160714,0.678572
training,gs://food-nutrition/dataset/train/tofu/tofu-44.jpg,tofu,0.142857,0.142858,0.357143,0.142858,0.357143,0.4375,0.142857,0.4375
training,gs://food-nutrition/dataset/train/tofu/tofu-44.jpg,tofu,0.334821,0.151786,0.584821,0.151786,0.584821,0.473214,0.334821,0.473214
training,gs://food-nutrition/dataset/train/tofu/tofu-44.jpg,tofu,0.598214,0.174107,0.870536,0.174107,0.870536,0.549107,0.598214,0.549107
training,gs://food-nutrition/dataset/train/tofu/tofu-44.jpg,tofu,0.370536,0.026785,0.598214,0.026785,0.598214,0.348214,0.370536,0.348214
training,gs://food-nutrition/dataset/train/tofu/tofu-44.jpg,tofu,0.59375,0.004465,0.84375,0.004465,0.84375,0.339286,0.59375,0.339286
training,gs://food-nutrition/dataset/train/tofu/tofu-118.jpg,tofu,0.214286,0.558036,0.790178,0.558036,0.790178,0.973214,0.214286,0.973214
training,gs://food-nutrition/dataset/train/tofu/tofu-118.jpg,tofu,0.133928,0.415178,0.65625,0.415178,0.65625,0.808036,0.133928,0.808036
training,gs://food-nutrition/dataset/train/tofu/tofu-118.jpg,tofu,0.008929,0.205358,0.558036,0.205358,0.558036,0.665178,0.008929,0.665178
training,gs://food-nutrition/dataset/train/tofu/tofu-118.jpg,tofu,0.049107,0.169644,0.522321,0.169644,0.522321,0.473214,0.049107,0.473214
training,gs://food-nutrition/dataset/train/tofu/tofu-118.jpg,tempeh,0.459822,0.0625,0.78125,0.0625,0.78125,0.267857,0.459822,0.267857
training,gs://food-nutrition/dataset/train/tofu/tofu-118.jpg,tempeh,0.486607,0.200892,0.816964,0.200892,0.816964,0.459822,0.486607,0.459822
training,gs://food-nutrition/dataset/train/tofu/tofu-118.jpg,tempeh,0.571428,0.334822,0.90625,0.334822,0.90625,0.638392,0.571428,0.638392
